,Dizi Linki,Dizi Adı,Tür,Uyarlama,Senarist,Yönetmen,Başrol,Besteci,Sezon sayısı,Bölüm sayısı,Yapımcı,Mekân,Görüntü yönetmeni,Gösterim süresi,Yapım şirketi,Kanal,Platform,Ses formatı,Yayın tarihi,Youtube,Facebook,Twitter,Instagram,Durumu
372,https://tr.wikipedia.org//wiki/Behzat_%C3%87._Bir_Ankara_Polisiyesi,Behzat Ç. Bir Ankara Polisiyesi,"Polisiye,Dram,Komedi,Aksiyon,Gerilim",Her Temas İz Bırakır,"Emrah Serbes,(10, 20, 30/48, 58, 68) (Senaryo),Ercan Mehmet Erdem,(Senaryo),Birol Tezcan,(Tretman)","Serdar Akar,(1, 2 ve 4. sezon) (Genel Yönetmen),Doğan Ümit Karaca,(1 ve 2. sezon),Zekeriya Kurtuluş,(2. sezon),Mustafa Altıoklar,(2. sezon) (Konuk Yönetmen),Sadullah Şentürk,(3. sezon)","Erdal Beşikçioğlu,Canan Ergüder,Fatih Artman,İnanç Konukçu,Berkan Şal,Seda Bakan,Berke Üzrek,Eray Eserol,Hakan Hatipoğlu,Ege Aydan,Ayça Eren,Nejat İşler,Güven Kıraç,Zafer Algöz,Aslı Tandoğan,Ahmet Uğurlu,Mine Tugay,Engin Öztürk,Sezin Akbaşoğulları,Serdar Orçin,Gökhan Yıkılkan,Ertuğrul Şakar,ve diğerleri","Pilli Bebek,-,Cem Kısmet",4,"105 (,bölümleri listesi,)","Tarkan Karlıdağ,(Tüm sezonlar),Can Okan,Ahmet Ziyalar,(4. sezon)","Ankara,İstanbul,Bolu","Özcan Yıldız,Mehmet Çetin","75-90 dakika (1-2. sezon),60-75 dakika (3. sezon),40-45 dakika (4. sezon)","Adam Film,(2010-2013),Inter Medya,(2019)",Star TV,BluTV,Stereo,19 Eylül 2010 - 19 Eylül 2019,0,0,1,0,Sona erdi
373,https://tr.wikipedia.org//wiki/Benim_Ad%C4%B1m_Melek,Benim Adım Melek,Dram,?,"Nilüfer Özçelik,Berfu Ergenekon","Cem Akyoldaş,Celil Murat Sarı,Günay Günaydın","Nehir Erdoğan,Kutsi",Yıldıray Gürgen,2,"66 (,bölümleri listesi,)",Süreyya Yaşar Önal,"İstanbul,Gaziantep",?,120 dakika,Üs Yapım,TRT 1,?,Stereo,25 Eylül 2019 - 19 Mayıs 2021,0,1,1,1,Sona erdi
374,?,Bir Kahramanın Rüyası,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
375,https://tr.wikipedia.org//wiki/Benim_Tatl%C4%B1_Yalan%C4%B1m,Benim Tatlı Yalanım,"Komedi,Dram",?,"Deniz Dargı,Murat Taşkent,Cenk Boğatur,Cem Görgeç",Barış Erçetin,"Furkan Palalı,Aslı Bekiroğlu,Lavinya Ünlüer","Cem Tuncer,Ercüment Orkut,Ercan Tanrıverdi",1,28,Onur Güvenatam,İstanbul,Atakan Küçükparlak,120 dakika,O3 Medya,Star TV,?,Stereo,13 Haziran 2019 - 28 Aralık 2019,1,0,1,1,Sona erdi
376,https://tr.wikipedia.org//wiki/Bir_Aile_Hikayesi,Bir Aile Hikayesi,"Dram,Aile,Komedi",?,Deniz Madanoğlu,"Merve Girgin Aytekin,(1),Murat Şenöy,(2-18),Murat Öztürk,(3-18)","Songül Öden,Birkan Sokullu,Celil Nalçakan,Olgun Toker,Elçin Afacan,İrem Sak",Cem Öget,2,18,Fatih Aksoy,"İstanbul,Kars",Hüseyin Tunç,130 dakika,"Medyapım,20th Century Fox Television",FOX,?,Stereo,9 Mart 2019 - 19 Ekim 2019,1,0,1,1,Sona erdi
377,https://tr.wikipedia.org//wiki/Canevim,Canevim,"Dram,Aile",?,"Filiz Alpgezmen,Eylem Akın,Murat Can Tura",Adnan Güler,"Aras Aydın,Biran Damla Yılmaz,Özgür Çevik,Burcu Tuna,Ezgi Şenler,Nihan Büyükağaç,Rıza Akın,Bedia Ener","Engin Arslan,Mayki Murat Başaran,Sunay Özgür",1,17,Ata Türkoğlu,İstanbul,Sinan Onur,140 dakika,Koliba Film,atv,?,Stereo,27 Mayıs 2019 - 30 Eylül 2019,1,0,1,1,Yayından kaldırıldı
378,https://tr.wikipedia.org//wiki/%C3%87ocuk_(dizi),Çocuk,"Dram,Aile",?,"Nazlı Sunlu Kaçan,Hilal Yıldız",Serkan Birinci,"Nazan Kesal,İsmail Hacıoğlu,Serhat Teoman,Merve Çağıran,Ceyda Ateş Toplusoy,Kenan Acar,Mehmet Emin Güney",?,1,18,"İrfan Şahin,Cengiz Deveci","İstanbul,,,Bakırköy",Barış Milan,120 dakika,1441 Productions,Star TV,?,Stereo,9 Eylül 2019 - 28 Ocak 2020,0,0,1,0,Sona erdi
379,https://tr.wikipedia.org//wiki/%C3%87ok_G%C3%BCzel_Hareketler_2,Çok Güzel Hareketler 2,Komedi,?,BKM Mutfak Ekibi,"Özge Toprak Bahıt,(1-52),Yılmaz Erdoğan,(53-89),Çağdaş Helvacı,(90-)",BKM Mutfak Ekibi,?,6,"159 (,bölümleri listesi,)",Necati Akpınar,"İstanbul,,,BKM,(1-52, 61-),Köyceğiz,(53-60)",Mustafa Başural,120 dakika,BKM,"Kanal D,Star TV",?,Stereo,10 Şubat 2019 - günümüz,1,0,1,1,Devam ediyor
380,https://tr.wikipedia.org//wiki/Dengi_Dengine,Dengi Dengine,"Komedi,Aile",?,Optik Düşler Senaryo Grubu,"Osman Nail Doğan,Murad Zaloğlu","Su Kutlu,Bora Akkaş,Baran Can Eraslan,Murat Kekilli,Şinasi Yurtsever,Altan Erkekli,Benian Dönmez,Jale Aylanç",Ali Saran,1,5,"Ogün Şanlıer,İbrahim Elma",İstanbul,Serdar Özdemir,100-110 dakika,İstanbul Medya Akademisi,TRT 1,?,Stereo,3 Haziran 2019 - 7 Haziran 2019,0,0,0,0,Sona erdi
381,https://tr.wikipedia.org//wiki/Do%C4%9Fdu%C4%9Fun_Ev_Kaderindir,Doğduğun Ev Kaderindir,Dram,"Camdaki Kız,Gülseren Budayıcıoğlu","Eylem Canpolat,(1-27),Ayşenur Sıkı,(1-27),Defne Gürsoy,(1-27),Doruk Erengül,(2/5-27),Seray Şahiner,(1-33),Selcan Özgür,(33-43),Berrin Tekdemir,(37-43),Firuze Engin,(38-43)",Çağrı Bayrak,"Demet Özdemir,İbrahim Çelikkol,Engin Öztürk",Fırat Yükselir,2,"43 (,bölümleri listesi,)",Onur Güvenatam,İstanbul,?,130 dakika,OGM Pictures,TV8,?,Stereo,25 Aralık 2019 - 12 Mayıs 2021,0,0,1,0,Sona erdi
382,https://tr.wikipedia.org//wiki/Ferhat_ile_%C5%9Eirin_(dizi),Ferhat ile Şirin,Dram,?,Savaş Korkmaz,Mehmet Ada Öztekin,"Cansu Dere,Tolga Sarıtaş,Leyla Tanlar",Tuna Hizmetli,1,6,Saner Ayar,İstanbul,?,120 dakika,O3 Medya,FOX,?,Stereo,22 Kasım 2019 - 27 Aralık 2019,0,0,1,0,Yayından kaldırıldı
383,?,Gorbi,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
384,https://tr.wikipedia.org//wiki/G%C3%BCvercin_(dizi),Güvercin,Dram,?,Halil Özer,Altan Dönmez,"Mehmet Ali Nuroğlu,Almila Ada,Menderes Samancılar,Nursel Köse",?,1,16,Yaşar İrvül,Gaziantep,?,120 dakika,Pastel Film,Star TV,?,Stereo,24 Kasım 2019 - 28 Ekim 2020,0,0,1,0,Sona erdi
385,https://tr.wikipedia.org//wiki/Halka_(dizi),Halka,"Aksiyon,Dram,Polisiye",?,"Aziz Tuna,Selim Bener,Ali Demirel,Meryem Diri","Volkan Kocatürk,Başak Soysal,Süleyman Mert Özdemir","Nazan Kesal,Serkan Çayoğlu,Kaan Yıldırım,Hande Erçel,Hazal Subaşı,Ahmet Mümtaz Taylan",Sertaç Özgümüş,1,19,"Yusuf Esenkal,Serdar Öğretici",İstanbul,"Metin Turguç,Ahmet Bayer,Erkan Sönmez",130 dakika,Es Film,TRT 1,?,Stereo,"15 Ocak 2019,(,2019-01-15,),-,28 Mayıs 2019,(,2019-05-28,)",1,0,1,1,Yayından kaldırıldı
386,"https://tr.wikipedia.org//wiki/Hekimo%C4%9Flu_(dizi,_2019)",Hekimoğlu,"Dram,Komedi",House M.D.,"Banu Kiremitçi Bozkurt (1-14),Neşe Şen (15-25),Elif Benan Tüfekçi (26-33),Esed Akçilad (34-41),Murat Taşkent (42-51)","Hülya Gezer,(1-24),Semih Bağcı,(15-24),Emre Aybek (25-51)","Timuçin Esen,Okan Yalabık,Ebru Özkan,Kaan Yıldırım,Aytaç Şaşmaz,Damla Colbay",Tuna Hizmetli,2,"51 (,bölümleri listesi,)","Ömer Özgüner,Ümmü Burhan,Kerem Çatay","İstanbul/Tuzla Okan Üniversitesi ve,Okan Üniversitesi Hastanesi",?,130 dakika,"Karga Seven Pictures,OJO Pictures",Kanal D,?,Stereo,17 Aralık 2019 - 25 Mayıs 2021,0,0,1,0,Sona erdi
387,https://tr.wikipedia.org//wiki/Her_Yerde_Sen,Her Yerde Sen,Komedi,?,Meriç Acemi,Ender Mıhlar,"Furkan Andıç,Aybüke Pusat","Alpay Göltekin,Zeynep Alasya,Caner Özkan",1,23,Ömer Özgüner,İstanbul,Ümit Çakmaksoy,120 dakika,Karga Seven Pictures,FOX,?,Stereo,14 Haziran 2019 - 23 Kasım 2019,1,0,1,1,Sona erdi
388,https://tr.wikipedia.org//wiki/Hercai,Hercai,"Dram,Aşk",Sümeyye Koç,"Eda Tezcan,(1-12),Feraye Şahin,Berşan Tan,Pelin Gülcan,Sema Ali Erol","Cem Karcı,(1-34),Benal Tairi,(1-34),Barış Yöş,(35-43),Ali İlhan,(44-69)","Akın Akınözü,Ebru Şahin","Ender Gündüzlü,Metin Arıgül",3,"69 (,bölümleri listesi,)",Banu Akdeniz,"Mardin,İstanbul",Ali Aslan,150 dakika,Mia Yapım,atv,?,Stereo,15 Mart 2019 - 25 Nisan 2021,0,0,1,1,Sona erdi
389,?,İçten Sesler Korosu,Komedi,?,?,"Onur Ünlü,Ozan Bilen,Umut Burçin Gülseçgin","Ahmet Rıfat Şungar,Özgür Emre Yıldırım,Taner Ölmez,Melis Sezen,Ferit Kaya",?,1,5,?,?,?,10 dakika,TN Yapım,?,Youtube,?,18 Mart 2019,1,0,0,0,Sona erdi
390,https://tr.wikipedia.org//wiki/%C4%B0ncir_A%C4%9Fac%C4%B1,İncir Ağacı,Dram,?,Ayla Hacıoğulları,"Nuh Şen,Hamit Coşkun","Özlem Güveli,Arif Nazım",?,1,140,"Mesut Uçakan,Hüseyin Türkyıldırır",?,?,?,Sonsuzkare Yapım,TRT 1,?,Stereo,14 Ekim 2019 - 1 Mayıs 2020,0,0,0,0,Sona erdi
391,https://tr.wikipedia.org//wiki/Karde%C5%9F_%C3%87ocuklar%C4%B1,Kardeş Çocukları,Dram,?,Sırma Yanık,Faruk Teber,"Mehmet Aslantuğ,Ayça Bingöl,Nur Fettahoğlu,Afra Saraçoğlu,Alara Turan,Furkan Andıç,Berkay Hardal",Aytekin Ataş,2,21,Faruk Turgut,İstanbul,Eyüp Boz,130 dakika,Gold Film,Star TV,?,Stereo,27 Ocak 2019 - 8 Ekim 2019,1,0,1,1,Sona erdi
392,https://tr.wikipedia.org//wiki/Kimse_Bilmez,Kimse Bilmez,"Dram,Aile",?,"Hasan Burak Kayacı,(1-27),Kemal Çelik,(1-17),Ahmet Özdemir,(1-17),Pınar Uysal,(4-17),Serap Özgür,(7-14)","U. Hakan Eren,(1-27),Kartal Çidamlı,(1-17),Reyhan Pekar,(18-27)","Keremcem,Özgü Kaya,Engin Hepileri,Burak Serdar Şanal","Engin Aslan,Murat Başaran,Sunay Özgür",1,"27 (,bölümleri listesi,)",?,İstanbul,Hüseyin Tunç,140 dakika,Baba Yapım,atv,?,Stereo,11 Haziran 2019 - 29 Aralık 2019,1,0,1,1,Sona erdi
393,https://tr.wikipedia.org//wiki/Kur%C5%9Fun_(dizi),Kurşun,"Aksiyon,Dram",?,Kerem Deren,"Murat Can Oğuz,Burak Arlıel","Engin Altan Düzyatan,Burçin Terzioğlu,Berrak Tüzünataç,Sarp Akkaya,Engin Şenkan,Kürşat Alnıaçık,Seda Akman","Alpay Göltekin,Zeynep Alasya,Güldiyar Tanrıdağlı,Caner Özkan",1,7,Gül Oğuz,İstanbul,Necmettin Akdeniz,120 dakika,Most Production,FOX,?,Stereo,23 Ekim 2019 - 4 Aralık 2019,0,1,1,1,Sona erdi
394,https://tr.wikipedia.org//wiki/Kurulu%C5%9F_Osman,Kuruluş Osman,"Tarihî,Bilim Kurgu,Aksiyon,Dram",?,"Mehmet Bozdağ,Atilla Engin,Ozan Bodur,Fatma Nur Güldalı,Abdulkadir İlter,Aslı Zeynep Peker Bozdağ,Ali Ozan Salkım","Metin Günay,(1-64),Ahmet Yılmaz,(65-)","Burak Özçivit,Yıldız Çağrı Atiksoy,Özge Törer,Emre Bey,Çağrı Şensoy,Yiğit Uçan,Eski başroller,Nurettin Sönmez,Ragıp Savaş,Saruhan Hünel,Didem Balçın,Erkan Avcı,Serhat Kılıç,Yıldıray Şahinler,Yeşim Ceren Bozoğlu,Kanbolat Görkem Arslan,Seray Kaya,Seçkin Özdemir,Teoman Kumbaracıbaşı,Burak Çelik,Hakan Yılmaz,Nihat Altınkaya,İpek Karapınar,Rüzgar Aksoy,Seda Yıldız","Alpay Göltekin,Zeynep Alasya",5,"140 (,bölümleri listesi,)",Mehmet Bozdağ,İstanbul,Ahmet Faruk Karacan,135 dakika,Bozdağ Film,atv,?,Stereo,20 Kasım 2019 - günümüz,0,0,1,1,Devam ediyor
395,https://tr.wikipedia.org//wiki/Kuzey_Y%C4%B1ld%C4%B1z%C4%B1_%C4%B0lk_A%C5%9Fk,Kuzey Yıldızı İlk Aşk,"Komedi,Romantik",?,Ersoy Güler,Ersoy Güler,"İsmail Demirci,Aslıhan Güner",Batuhan Fırat,2,"64 (,bölümleri listesi,)",Ali Gündoğdu,Ordu,?,140 dakika,Süreç Film,Show TV,?,Stereo,14 Eylül 2019 - 15 Mayıs 2021,0,1,1,1,Sona erdi
396,"https://tr.wikipedia.org//wiki/Kuzgun_(dizi,_2019)",Kuzgun,Dram,?,"Burcu Görgün,Özlem Yılmaz",Ali Bilgin,"Barış Arduç,Burcu Biricik",Toygar Işıklı,2,21,"Kerem Çatay,Pelin Diştaş","İstanbul,Nevşehir",Aras Demiray,130 dakika,Ay Yapım,Star TV,?,Stereo,13 Şubat 2019 - 16 Ekim 2019,1,0,1,1,Sona erdi
397,https://tr.wikipedia.org//wiki/Leke_(dizi),Leke,"Dram,Aile",?,"Yıldız Tunç,Su Ersöz,Derem Arpacı,Sedef Bayburtluoğlu,Eylül İdiman","Metin Balekoğlu,(1-6),Şenol Sönmez,(7-9)","Burak Sevinç,Melis Sezen",Cem Yıldız,1,9,"Timur Savcı,Burak Sağyaşar",İstanbul,Özgür Polat,140 dakika,TIMS&B Productions,Kanal D,?,Stereo,16 Nisan 2019 - 18 Haziran 2019,0,0,0,0,Yayından kaldırıldı
398,https://tr.wikipedia.org//wiki/Mucize_Doktor,Mucize Doktor,Dram,"Good Doctor,–Park Jae-bum","Pınar Bulut,Onur Koralp","Yusuf Pirhasan,(1-48, 64),Aytaç Çiçek,(2-28, 30-53),Volkan Keskin,(53),Yağız Alp Akaydın,(54-60),Altan Dönmez,(61-64)","Taner Ölmez,Onur Tuna,Sinem Ünsal",Aytekin Ataş,2,"64 (,bölümleri listesi,)",Asena Bülbüloğlu,İstanbul,?,130 dakika,MF Yapım,FOX,?,Stereo,12 Eylül 2019 - 27 Mayıs 2021,0,1,1,1,Sona erdi
399,https://tr.wikipedia.org//wiki/N%C3%B6bet_(dizi),Nöbet,"Dram,Aksiyon",?,"Necati Şaşmaz,Ali Alper Erze,Murat Koca","Necati Şaşmaz,(Genel Yönetmen),Ömer Gökhan Erkut","Yurdaer Okur,Saygın Soysal,Deniz Bolışık,İpek Karapınar,Kürşat Alnıaçık,İbrahim Kendirci",Gökhan Kırdar,1,8,Necati Şaşmaz,"Elmalı,,,Antalya",Kayhan Yılmaz,130 dakika,Pana Film,Show TV,?,Stereo,3 Mart 2019 - 5 Mayıs 2019,1,0,1,1,Sona erdi
400,?,Pavyon,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
401,?,Prangalı Yarim,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
402,https://tr.wikipedia.org//wiki/Sefirin_K%C4%B1z%C4%B1,Sefirin Kızı,Dram,?,"Ayşe Ferda Eryılmaz,(1-34),Nehir Erdem,(1-34),Eylem Canpolat,(35-52),Ozan Aksungur,(35-52)",Emre Kabakuşak,"Engin Akyürek,Neslihan Atagül,Tuba Büyüküstün","Gökhan Kırdar,Alp Yenier",2,52,Saner Ayar,Muğla,?,120 dakika,"O3 Medya,NGM",Star TV,?,Stereo,16 Aralık 2019 - 11 Mayıs 2021,0,0,1,0,Sona erdi
403,https://tr.wikipedia.org//wiki/Sevdim_Seni_Bir_Kere,Sevdim Seni Bir Kere,"Dram,Romantik,Aile",?,?,"Bergüzar Demiroğlu,Buket Çartıl,Mihriban Şahin","Yağmur Çokgenç,Oğuzhan Kayra Koç,Gonca Yakut,Volkan Murat Benli,Didem Özkavukçu",?,1,154,Nilgün Sağyaşar,"İzmir,Ankara",?,55 dakika,Focus Film,Star TV,?,Stereo,9 Eylül 2019 - 10 Nisan 2020,0,0,0,0,Sona erdi
404,https://tr.wikipedia.org//wiki/Sevgili_Ge%C3%A7mi%C5%9F,Sevgili Geçmiş,Dram,?,Funda Alp,Aydın Bulut,"Ece Uslu,Emre Kınay,Sevda Erginci,Seçkin Özdemir,Elifcan Ongurlar,Melis Sezen,Özge Özacar",Batuhan Fırat,1,8,"İnci Gündoğdu,İsmail Gündoğdu",İzmir,Eyüp Boz,120 dakika,Süreç Film,Star TV,?,Stereo,25 Ekim 2019 - 13 Aralık 2019,0,0,1,1,Sona erdi
405,https://tr.wikipedia.org//wiki/%C5%9Eampiyon_(dizi),Şampiyon,"Dram,Aksiyon",?,"Alphan Dikmen,Başak Angigün","Ketche,Devrim Yalçın","Tolgahan Sayışman,Yıldız Çağrı Atiksoy,Erdal Özyağcılar,Erkan Avcı",Cem Öget,1,34,Çağrı Bingüller,İstanbul,?,120 dakika,BSK Yapım,TRT 1,?,Stereo,12 Eylül 2019 - 13 Ağustos 2020,1,1,1,1,Sona erdi
406,https://tr.wikipedia.org//wiki/Tek_Y%C3%BCrek_(dizi),Tek Yürek,"Aile,Gençlik,Aksiyon",?,"Meriç Demiray,Elif Asılkefeli,Banu Tekcan","Mehmet Ada Öztekin,(1),Nezaket Coşkun,(2-22)","Tayanç Ayaydın,Vildan Atasever,Hilmi Cem İntepe,Anıl Tetik,Alpay Kemal Atalan,Eslem Akar,Tugay Bahşi,Arda Anarat,Atakan Yılmaz,Kaan Altay Köprülü","Tuna Velibaşoğlu,Deniz Bijen Rahimi,Alp Yenier",1,"22 (,bölümleri listesi,)",Ahmet Kayımtu,"Zeytinburnu,,,İstanbul",Burak Yazıcı,130 dakika,Degas Film,TRT 1,?,Stereo,7 Şubat 2019 - 25 Temmuz 2019,0,0,0,0,Sona erdi
407,https://tr.wikipedia.org//wiki/Vurgun_(dizi),Vurgun,"Dram,Aile",?,"Başar Başaran,Emre Özdür","Altan Dönmez,Orkun Çatak,Hilal Saral","Erkan Petekkaya,Deniz Çakır,Emre Kınay,Begüm Birgören,Cemal Toktaş,Aliye Uzunatağan,Altan Erkekli,İnanç Konukçu","Alpay Göltekin,Zeynep Alasya,Caner Özkan,Güldiyar Tanrıdağlı",1,6,Faruk Turgut,İstanbul,"Münür Gürsoy,Tolga Çetin",130 dakika,Gold Film,FOX,?,Stereo,"6 Şubat 2019,(,2019-02-06,),-,13 Mart 2019,(,2019-03-13,)",1,0,1,1,Sona erdi
408,https://tr.wikipedia.org//wiki/Vuslat_(dizi),Vuslat,"Dram,Aksiyon",?,Betül Yağsağan,"Murat Onbul,(1-2),Barış Yöş,(3-44)","Kadir Doğulu,Devrim Özkan,Mehmet Özgür,Ümit Kantarcılar",Fırat Yükselir,2,44,"Uğur Veli,Raif İnan",İstanbul,Özgür Erol,130 dakika,A23 Medya,TRT 1,?,Stereo,7 Ocak 2019 - 9 Mart 2020,1,0,1,1,Sona erdi
409,https://tr.wikipedia.org//wiki/Yaral%C4%B1_Ku%C5%9Flar,Yaralı Kuşlar,Dram,?,"Elif Yılmaz,Gökçen Eroğlu,Emre Fulya Tanrıkulu,Meryem Temiz,Bedirhan Toprak,Münevver Yıldız,Aslı Aksu,Yasemin İnal Avcı,Sinem Şengünlü","Yasemin Erkul,Ece Tahtalıoğlu Pertez","Gizem Arıkan,Emre Mete Sönmez,Ali Yasin Özegemen,Ayşen İnci,Özgür Özberk,Elif Erol,Melis Cemre Çınar",Murat Evgin,1,165,İnal Gülen Oarr,İstanbul,"Faruk Harmankaya,Mustafa Karakuş",55 dakika,Stellar Yapım,Kanal D,?,Stereo,1 Nisan 2019 - 29 Kasım 2019,1,0,0,1,Sona erdi
410,https://tr.wikipedia.org//wiki/Yemin_(dizi),Yemin,Romantik,?,Nazmiye Yılmaz,"Hakan Arslan,Reyhan Pekar","Gökberk Demirci,Setenay Süer,Can Verel,Yağmur Şahbazova,Özge Yağız,Cansu Tuman",?,4,503,?,İstanbul,?,60-70 dakika,Karamel Yapım,Kanal 7,?,Stereo,18 Şubat 2019 - 9 Ekim 2022,0,0,0,0,Sona erdi
411,https://tr.wikipedia.org//wiki/Y%C3%BCzle%C5%9Fme,Yüzleşme,"Dram,Polisiye",?,"Altuğ Küçük,İsa Yıldız,Pelin Karamehmetoğlu,Beril Köse","Ömer Faruk Sorak,Burak Arlıel","Hande Doğandemir,Uğur Yücel,Engin Öztürk,Yiğit Kirazcı",?,1,4,Bülent Turgut,Antalya,Oktay Başpınar,120 dakika,?,Kanal D,?,Stereo,5 Mart 2019 - 26 Mart 2019,0,0,0,0,Sona erdi
412,https://tr.wikipedia.org//wiki/Zalim_%C4%B0stanbul,Zalim İstanbul,Dram,?,"Aysun Erdoğan,(26-39),Seda Çakır Avunduk,(26-39),Tunus Tașçı,(26-27),Özlem Tasağal Yakıçı,(29-39),Baykut Badem,(33-35)","Cevdet Mercan,(1-25),Gökçen Usta,(26-32),Şenol Sönmez,(33-39)","Fikret Kuşkan,Deniz Uğur,Mine Tugay,Mehmet Ozan Dolunay,Sera Kutlubey,Berker Güven,Simay Barlas,İdris Nebi Taşkan,Bahar Şahin",Alp Yenier,2,39,Şükrü Avşar,"İstanbul,Hatay",Volkan Aslan,120 dakika,Avşar Film,Kanal D,?,Stereo,1 Nisan 2019 - 22 Haziran 2020,1,0,1,1,Sona erdi
413,https://tr.wikipedia.org//wiki/Zengin_ve_Yoksul,Zengin ve Yoksul,"Dram,Aşk",?,"Yelda Eroğlu,Hatice Meryem,Mert Meriçli,Birol Elginöz",Deniz Yorulmazer,"Binnur Kaya,Gökhan Alkan,Osman Sonant,Evrim Solmaz,Damla Colbay,Gülcan Arslan",Alp Yenier,1,8,Mehmet Yiğit Alp,"İstanbul,Üsküdar",Barış Bayram,120 dakika,?,atv,?,Stereo,7 Nisan 2019 - 26 Mayıs 2019,0,0,0,0,Sona erdi
414,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
415,https://tr.wikipedia.org//wiki/8._G%C3%BCn_(dizi),8. Gün,"Aksiyon,Dram",?,"Savaş Korkmaz,Seda Çalışır,Toprak Karaoğlu",Çağrı Vila Lostuvalı,"Burcu Biricik,Musa Uzunlar,Buğra Gülsoy,Ceyda Düvenci,Cem Davran,Yiğit Kirazcı,Hakan Kurtaş,Gökçe Yanardağ,Sermet Yeşil",?,1,6,Kerem Çatay,İstanbul,?,120 dakika,Ay Yapım,atv,?,Stereo,19 Mart 2018 - 7 Mayıs 2018,0,0,0,0,Sona erdi
416,?,Acayip Tipler,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
417,?,Adı: Zehra,Dram,?,"Murat Emir Eren,Rana Mamatlıoğlu",Taner Akvardar,"Alican Yücesoy,Zeynep Çamcı,Hatice Aslan,İnanç Konukçu,Seda Güven",?,1,14,Mehmet Yiğit Alp,İstanbul,?,120 dakika,NTC Medya,FOX,?,?,24 Şubat 2018,0,0,0,0,Sona erdi
418,https://tr.wikipedia.org//wiki/A%C4%9Flama_Anne,Ağlama Anne,Dram,?,"Serdar Oğuz,[1]",Feride Kaytan,"Birce Akalay,Cansel Elçin,Özlem Yılmaz",Jingle Tv,1,"13 (,bölümleri listesi,)","İnci Gündoğdu,İsmail Gündoğdu",İstanbul,Necmettin Akdeniz,120 dakika,Süreç Film,atv,?,Stereo,7 Ekim 2018 - 30 Aralık 2018,0,0,0,0,Sona erdi
419,?,Alija,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
420,?,Aşktroloji,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
421,https://tr.wikipedia.org//wiki/Avlu_(dizi),Avlu,"Dram,Polisiye",Wentworth,Ahmet Yurdakul,"Yüksel Aksu,(1-44),Hülya Gezer,(2-44),Şafak Bal,(2-44)","Demet Evgar,Ceren Moray,Nursel Köse",?,2,44,Hayri Aslan,İstanbul,Veysel Tekşahin,120-130 dakika,Limon Film,Star TV,?,Stereo,29 Mart 2018 - 30 Mayıs 2019,0,0,1,0,Yayından kaldırıldı
422,?,Babamın Günahları,Dram,?,"Ahmet Saatçioğlu,Berfu Ergenekon,Ayşe Bengi,Murat Uyurkulak",Abdullah Oğuz,"Melisa Sözen,Kadir Doğulu,Mustafa Uğurlu,İsmail Demirci,Gökçen Bilge Çiftçi",?,1,4,"Mahmut Kayımtu,Selen Sevigen,Abdullah Oğuz",İstanbul,?,120 dakika,Evrensel Filimcilik,Star TV,?,?,10 Ocak 2018,0,1,0,1,Sona erdi
423,?,Bamsı Beyrek,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
424,https://tr.wikipedia.org//wiki/Bartu_Ben,Bartu Ben,Komedi,?,?,?,Bartu Küçükçağlayan,?,1,10,?,?,?,?,BKM,?,BluTV,?,18 Ekim 2018 - 29 Kasım 2018,0,0,0,0,Sona erdi
425,https://tr.wikipedia.org//wiki/Beni_B%C4%B1rakma_(dizi),Beni Bırakma,"Dram,Romantik",?,"Nebahat Küçükazay,Melike Yılman,Necati Küçükazay,Redife Zerener,Uğur Kandemir Arpacı,Zeynep Kaya,Tolga Küçük,Erdal Bektaş","Gürsel Ateş,Canan Evcimen,Ayşe I. Tügen,Nujin Yıldız,Dilşen K. Kavuzlu,Ayşegül Işıkay","Gökberk Yıldırım,Eda Nur Gülbudak,Cenay Turksever,Hazal Eylül Çelik","Volkan Akmehmet,İnanç Şanver,Magıcpost",4,630,Nilgün Sağyaşar,Ankara,"Serkan Erzin,Özgür Cihan Yavuz,Onur Mermer,Erdal Dağdeviren",60 dakika,Focus Film,atv,?,Stereo,8 Ocak 2018 - 18 Haziran 2021,0,0,0,0,Sona erdi
426,?,Benden Bu Kadar,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?
