,Tür,Uyarlama,Senarist,Yönetmen,Başrol,Besteci,Sezon sayısı,Bölüm sayısı,Yapımcı,Mekân,Görüntü yönetmeni,Gösterim süresi,Yapım şirketi,Kanal,Platform,Ses formatı,Yayın tarihi,Durumu,Youtube,Facebook,Twitter,Instagram
0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
11,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
12,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
13,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
14,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
15,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
16,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
17,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
18,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
19,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
20,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
21,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
22,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
23,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
24,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
26,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
27,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
28,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
29,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
30,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
31,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
32,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
33,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
34,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
35,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
36,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
37,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
38,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
39,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
40,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
41,Aksiyon,?,Yılmaz Erdoğan,Yılmaz Erdoğan,"Cem Yılmaz,Andy Garcia,Russell Crowe",?,?,?,?,?,?,48-63 dakika,?,GAİN,?,?,?,Yakında,0,0,0,0
42,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
43,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
44,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
45,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
46,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
47,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
48,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
49,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
50,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
51,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
52,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
53,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
54,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
55,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
56,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
57,Dram,"La Chica que Limpia,–Greta Molas","Deniz Dargı,(1-18),Cem Görgeç,(1-18),Cenk Boğatur,(1-18),Serdar Soydan,(17-18),Toprak Karaoğlu,(19-),Seda Çalışır Karaoğlu,(19-)","Recai Karagöz,(1-21),Adem Demir,(22-)","Demet Özdemir,Engin Akyürek",Aytekin Ataş,2,26,Saner Ayar,İstanbul,Veysel Tekşahin,140 dakika,O3 Medya,FOX,?,Stereo,1 Mart 2023 - 30 Aralık 2023,Sona erdi.,1,1,1,1
58,Dram,?,"Hakan Bonomo,(1-),Ali Kobanbay,(14-)","Ahmet Katıksız,(1-15),Gökçen Usta,(16-)","Kıvanç Tatlıtuğ,Serenay Sarıkaya",Toygar Işıklı,2,26,Kerem Çatay,"İstanbul,İzmir",?,120 dakika,Ay Yapım,Show TV,?,Stereo,7 Mart 2023 - günümüz,Ara verdi,0,0,1,1
59,Tarihî,?,"Uğur Uzunok,Nurullah Sevimli,Tacettin Girgin",Selahattin Sancaklı,"Fikret Kuşkan,Özge Borak",Yıldıray Gürgen,1,13,Raif İnan,"İzmit,,,Kocaeli",?,56 dakika,Kirli Kedi,?,tabii,Stereo,7 Mayıs 2023,Yayımlandı,0,0,0,0
60,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
61,"Aksiyon,Askeri,Dram",?,"Atilla Engin,Mehmet Arı,Selman Kılıçaslan","Can Emre,(1-3),Günay Günaydın,(4-19)","Uğur Güneş,Gülsim Ali",Cem Öget,1,19,Mehmet Bozdağ,İstanbul,?,135 dakika,Bozdağ Film,TRT 1,?,Stereo,19 Ocak 2023 - 15 Haziran 2023,Yayından kaldırıldı,1,1,1,1
62,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
63,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
64,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
65,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
66,Dram,?,"Ayşe Ferda Eryılmaz,Nehir Erdem","Benal Tairi,(1-2),Gökhan Ayiz,(3-9),Yıldız Aşanboğa,(7-25),Bülent İşbilen,(10-)","İlayda Alişan,Hande Soral,Görkem Sevindik,Burak Tozkoparan","Mayki Murat Başaran (1-21),Sunay Özgür,(1-21),Engin Arslan (1-21),Ayşe Önder,(22-),Ümit Önder (22-)",2,36,Mehmet Bozdağ,İstanbul,?,135 dakika,Bozdağ Film,atv,?,Stereo,13 Ocak 2023 - günümüz,Ara verdi,1,1,1,1
67,"Dram,Polisiye,Romantik gerilim",?,Ethem Özışık,"Neslihan Yeşilyurt,(1-10),Özlem Günhan,(11-),Gül Sarıaltın (11-)","Burak Deniz,Hande Erçel",Atakan Ilgazdağ,1,14,"Timur Savcı,Burak Sağyaşar",İstanbul,?,130 dakika,TIMS&B Productions,FOX,?,Stereo,11 Eylül 2023 - 13 Ocak 2024,Devam ediyor,1,1,1,1
68,"Dram,Aile",?,"Hasan Burak Kayacı (1-5),Kemal Çelik (2-5),Aybars Bora Kahyaoğlu (2),Ahmet Özdemir (3-5)","Hatice Memiş,(1),Ulaş Cihan Şimşek,(1-5),Hakan Arslan,(2-5)","Keremcem,Merih Öztürk,Kaan Taşaner",Güldiyar Tanrıdağlı,1,5,?,İstanbul,Veysel Kılınç,130 dakika,Baba Yapım,atv,?,Stereo,5 Mart 2023 - 2 Nisan 2023,Sona erdi,0,0,0,0
69,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
70,"Aile,Romantik komedi",Once Again,"Ayça Mutlugil,(1),Nuray Uslu,(1),Baykut Badem,(1-22)","Sadullah Celen,(1-12),Levent Türkan,(13-22)","Erdal Özyağcılar,Onur Buldu,Melis Babadağ",Aria,1,22,"Öner Arslanel,Rodi Kayım",İstanbul,?,135 dakika,Fabrika Yapım,TRT 1,?,Stereo,21 Haziran 2023 - 6 Aralık 2023,Sona erdi,1,1,1,1
71,Dram,Oltre la soglia,"Yekta Torun,(1-6),Deniz Gürlek,(2-6),Duygu Ertekin,(3-6)","Burak Müjdeci,Özkan Say","Birce Akalay,Mert Fırat","Aytekin Ataş,mor ve ötesi",1,6,"Kerem Çatay,Lale Eren",İstanbul,?,135 dakika,"Ay Yapım,AyNA Yapım",Kanal D,?,Stereo,9 Kasım 2023 - 14 Aralık 2023,Sona erdi,1,0,1,1
72,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
73,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
74,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
76,"Dram,Tarihî",?,?,"Altan Dönmez,(1-6),Volkan Kocatürk (7-13),Osman Taşcı,(14-)","Salih Bademci,Hazal Subaşı,Ozan Dolunay",JingleTV,1,16,"Yaşar İrvül,Efe İrvül",İstanbul,"Hakan Gencan (1-6),Metin Turguç (7-)",135 dakika,Pastel Film,Kanal D,?,Stereo,7 Eylül 2023 - günümüz,Devam ediyor,1,1,1,1
77,"Aksiyon,Dram",?,"Süleyman Çobanoğlu,Gül Güzelkaya","Cem Akyoldaş,(1-5),Bülent İşbilen,(6)","Kubilay Aka,Deniz Işın,Yasemin Allen","Ender Gündüzlü,Metin Arıgül,Can Sanıbelli",1,6,Faruk Turgut,"Eskişehir,[1],Ankara",?,140 dakika,Gold Film,FOX,?,Stereo,28 Ocak 2023 - 25 Mart 2023,Sona erdi,1,1,1,1
78,"Romantik,Dram,Gençlik",Exceptional,"S.A yazı Grubu,Nuray Uslu,Banu Yılmaz,Hamza Akyıldız,Ebru Hacıoğlu,İbrahim Güler,Melek Ordu",Serdar Gözelekli,"Emre Kınay,Caner Topçu,Sümeyye Aydoğan,Atakan Hoşgören",JingleTV,1,14,Ali Cengiz Deveci,İzmir,?,120 dakika,D Media,Kanal D,?,Stereo,4 Temmuz 2023 - 11 Ekim 2023,Sona erdi,1,1,1,1
79,Komedi,?,"Volkan Öge,Erman Çağlar,Ozan Akyol",Ömer Sinir,Ali Erkazan,?,1,8,"Caner Özyurtlu,Şükrü Avşar",İstanbul,?,35 dakika,"AC Film,Avşar Film",?,GAİN,Stereo,17 Mart 2023 - 5 Mayıs 2023,Sona erdi,0,0,0,0
80,Dram,"Temptation,–Ji-Hoon Han","Gülsev Karagöz (1, 4-13),Zafer Özer Çetinel (1, 4-13),Görkem Tüzün (1, 4-13),Okan Başar Bahar (8-13),Ahmet Orçun Okşar (1, 4-5),Erkan Birgören (2-3),Elif Tuna Kıygı (2-3)","Doğa Can Anafarta,(1-3),Şenol Sönmez,(4-13)","Alperen Duymaz,Melisa Aslı Pamuk,Ahmet Kayakesen,Rüya Helin Demirbulut","Cem Tuncer,Ercüment Orkut",1,13,"Efe İrvül,Yaşar İrvül","İstanbul,Antalya,[1]",?,130 dakika,Pastel Film,FOX,?,Stereo,5 Şubat 2023 - 21 Mayıs 2023,Sona erdi,0,0,0,0
81,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
82,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
83,Dram,?,"Eda Tezcan,Selda Akın","Yusuf Pirhasan,Merve Çolak","Murat Ünalmış,Melis Sezen",Güldiyar Tanrıdağlı,1,13,Asena Bülbüloğlu,"İstanbul,Bursa",?,130 dakika,MF Yapım,FOX,?,Stereo,6 Nisan 2023 - 13 Temmuz 2023,Sona erdi,1,1,1,1
84,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
85,Komedi,?,Ekin Atalar,Şahin Altuğ,"Şebnem Bozoklu,Tolga Tekin",Mert Oktan,1,18,"Merve Zorlu,Güneş Çelikcan",İstanbul,?,120 dakika,Goya Entertainment,TRT 1,?,Stereo,7 Temmuz 2023 - 7 Kasım 2023,Sona erdi,0,0,0,0
86,Dram,?,"Bahadır Özdener,Berna Aruz,Haydar Şişman",Murat Öztürk,"Deniz Can Aktaş,Miray Daner,Esra Dermancıoğlu,Burak Sergen,Burak Sevinç,Asuman Dabak","Cem Tuncer,Ercüment Orkut",1,14,"Fatih Aksoy,Merve Girgin Aytekin,Direnç Aksoy Sidar","Artvin,[1],İstanbul",?,125 dakika,Medyapım,FOX,?,Stereo,21 Eylül 2023 - günümüz,Devam ediyor,1,1,1,1
87,"Macera,Aksiyon",Top Gun,"İlker Arslan,Barış Erdoğan",Ekin Pandır,"Hilmi Cem İntepe,Ogün Kaptanoğlu,Batuhan Demir,Deniz Çatalbaş,Zeynep Tuğçe Bayat","Ender Gündüzlü,Metin Arıgül,Can Sanıbelli",1,10,"Yusuf Esenkal,Serdar Öğretici",Eskişehir,Uğur Kul,48 dakika,ES Film,?,tabii,?,1 Aralık 2023,Yayımlandı,0,0,0,0
88,Dram,?,"Sema Ali Erol,Mahir Erol,Türküler Özgül,Redife Zerener","Benal Tairi,(1-4),Ersoy Güler,(5)","Serkan Çayoğlu,Ayça Ayşin Turan",Barış Aryay,1,5,"Ali Gündoğdu,İsmail Gündoğdu","İstanbul,Ildır,,,İzmir,Karadağ",Veysel Kılınç,135 dakika,Süreç Film,FOX,?,Stereo,30 Eylül 2023 - 28 Ekim 2023,Sona erdi,1,1,1,1
89,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
90,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
91,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
92,Romantik komedi,Kendi Düşen Ağlamaz,"Gülbike Sonay Üte,(1-),Tuna Kıygı,(1-16),Fulya Emek Tanrıkulu,(4-),Damla Güçer,(17-),Samed Aslan,(17-),Eda Daş Karakoç,(18-)","Emre Kabakuşak,İnci Balabanoğlu Ahıska","Hakan Yılmaz,Selen Soyder,Enes Koçak,Eylül Tumbar","Berkay Şenol (1-3),Şahin Kurnaz (1-3),Serkan Ölçer,(4-),Ece Ölçer,(4-)",1,26,"Nazlı Heptürk,Uğur Türkmen",İstanbul,Serdar Armutlu,120 dakika,NGM,TRT 1,?,Stereo,22 Haziran 2023 - 4 Ocak 2024,Devam ediyor,1,1,1,1
93,Romantik komedi,?,"Mahinur Ergun,Yusuf Reha Alp","Semih Bağcı,Gül Sarıaltın","Cem Gelinoğlu,Özge Özacar,Cenan Adıgüzel,Serdar Orçin","Berkay Şenol,Şahin Kurnaz",1,10,"Fatih Aksoy,Mehmet Yiğit Alp",İstanbul,?,110 dakika,NTC Medya,FOX,?,Stereo,16 Haziran 2023 - 25 Ağustos 2023,Sona erdi,1,1,1,1
94,Dram,?,Şükrü Necati Şahin,"Ömür Atay,(1-),Özgür Sevimli,(2-)","Özgü Namal,Özcan Deniz",?,1,2,Faruk Turgut,İstanbul,?,120 dakika,Gold Film,FOX,?,Stereo,18 Aralık 2023 - günümüz,Devam ediyor,1,1,1,1
95,"Tarihî,Biyografi",?,"Ozan Bodur,Enes Şengönül,Cihan Bozkaya,Barış Kurt",Kamil Aydın,"Miraç Sözer,Murat Garipağaoğlu,Emre Başer,Hakan Vanlı",Gürkan Çakıcı,1,8,"Kemal Tekden,Nurbanu Tekden","İstanbul,Edirne",?,53-60 dakika,Tekden Film,?,tabii,?,7 Mayıs 2023,Yayımlandı,0,0,0,0
96,Dram,?,"Merve Girgin Aytekin,(1-6),Nermin Yıldırım,(7-)",Ece Erdek Koçoğlu,"Ayça Bingöl,Ceren Moray,Cansu Tosun","Sertaç Özgümüş,Aytaç Özgümüş",1,13,"Fatih Aksoy,Merve Girgin Aytekin,Direnç Aksoy Sidar",İstanbul,Erhan Makar,115 dakika,Medyapım,FOX,?,Stereo,24 Eylül 2023 - günümüz,Devam ediyor,1,1,1,1
97,"Komedi,Teknoloji",?,Sümeyye Karaaslan,Emir Khalilzadeh,"Serkan Şenalp,Gizem Arıkan,Korhan Herduran","Zeynep Alasya,Caner Özkan,Ertan Özkan",1,7,Şeyma Eraz Çelik,İstanbul,Kemal Sözen,60 dakika,Zera Medya,TRT 1,?,Stereo,12 Kasım 2023 - günümüz,Devam ediyor,1,1,1,1
98,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
99,Dram,Queen Sugar,"Serdar Soydan,(1),Kerem Bozok,(1),Ekin Akçay,(1),Nil Güleç Ünsal,(2-11),Özlem İnci Hekimoğlu,(2-11)","Cevdet Mercan,(1-8, 11),Serhan Şahin (9-10)","Burcu Özberk,Gökhan Alkan,Selin Şekerci,Özgün Karaman",Alper Ketenci,1,11,"Selen Sevigen,Gülümsün Özkök",İstanbul,?,100 dakika,Mednova,Kanal D,?,Stereo,22 Mart 2023 - 7 Haziran 2023,Sona erdi,1,1,1,1
100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
101,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
102,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
103,Dram,?,"Yunus Ozan Korkut,Mustafa Yürüktümen",Yunus Ozan Korkut,"Ercan Kesal,Berkay Ateş,Çağlar Ertuğrul,Merve Dizdar",Toygar Işıklı,1,8,"Yamaç Okur,Serkan Çakarer",Adana,Engin Özkaya,45 dakika,?,?,BluTV,?,10 Ağustos 2023 - 21 Eylül 2023,Sezon arası,0,0,0,0
104,Tarihî,?,"Ozan Bodur,Enes Şengönül",Şafak Bal,?,?,1,10,"Raif İnan,Uğur Veli","Eskişehir,Şile,,,İstanbul,Kaynarca,,,Sakarya,İzmit,,,Kocaeli",?,?,A23 Medya,?,tabii,?,29 Ekim 2023 - 22 Aralık 2023,Yayınlandı,0,0,0,0
105,Dram,?,"Murat Dişli,(1-25),Barış Erdoğan,(1-10),İlker Arslan,(1-10),Ali Ercivan,(1-2),Alper Atalan,(1-2),Gamze Arslan,(11-25),Meriç Demiray,(11-25),Volkan Yazıcı,(11-25)",Nezaket Coşkun,"Caner Cindoruk,Damla Sönmez,Serkan Altunorak",Tuna Hizmetli,1,25,"Saner Ayar,Karen Barroeta","Selimiye,,,Marmaris,,,Muğla",Vedat Dikmetaş,120 dakika,O3 Medya,"Show TV,(1-13)","YouTube,(14-25)",Stereo,12 Haziran 2023 - 6 Aralık 2023,Sona erdi,1,0,0,0
106,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
107,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
108,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
109,Dram,?,Banu Kiremitçi Bozkurt,Altan Dönmez,"Deniz Baysal Yurtcu,Devrim Özkan,Erkan Kolçak Köstendil,Berk Hakman",Toygar Işıklı,1,4,Kerem Çatay,İstanbul,?,140 dakika,Ay Yapım,Show TV,?,Stereo,4 Aralık 2023 - günümüz,Ara verdi,1,0,1,1
110,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
111,Dram,Shtisel,"Gülizar Irmak,(1-32),Deniz Madanoğlu,(32-),Sedef Bayburtluoğlu Gürerk (32-)",Cem Karcı,"Selahattin Paşalı,Gökçe Bahadır,Merve Dizdar,Barış Falay",Alp Yenier,2,37,Onur Güvenatam,İstanbul,?,140 dakika,OGM Pictures,Star TV,?,Stereo,9 Ocak 2023 - günümüz,Devam ediyor,0,1,1,1
112,Komedi,?,"Giray Altınok,Kerem Özdoğan",Bülent İşbilen,"Giray Altınok,Serdar Orçin,Hüseyin Avni Danyal,Ceyda Düvenci","Saki Çimen,Alper Aytekin",1,8,Müşvik Guluzade,?,?,?,MGX Film,?,BluTV,?,16 Haziran 2023 - günümüz,Sezon arası,0,0,0,0
113,Romantik komedi,?,"Ayşe Üner Kutlu,(1-9),Deniz Gürlek,(2-9),Dilek İyigün,(2-9)",Aytaç Çiçek,"Burcu Özberk,Şükrü Özyıldız","Ercan Saatçi,İlker Yeter",1,9,Saner Ayar,İstanbul,?,130 dakika,O3 Medya,FOX,?,Stereo,24 Temmuz 2023 - 23 Eylül 2023,Sona erdi,1,1,1,1
114,Dram,?,"Burcu Över,(1-12),Gül Abus Semerci,(1-),Nalan Merter Savaş,(10-),Onur Koçal,(13-)",Semih Bağcı,"İlhan Şen,Özge Yağız,Burak Berkay Akgül,Gizem Karaca","Ender Gündüzlü,Metin Arıgül,Can Sanıbelli",1,17,"Fatih Aksoy,Mehmet Yiğit Alp","Kapadokya,,,Nevşehir",?,135 dakika,NTC Medya,atv,?,Stereo,4 Eylül 2023 - günümüz,Devam ediyor,1,1,1,1
115,Dram,?,"Armağan Gülşahin,(1-),Elif Başaran,(1-3),Fuat Mete,(3-4),Nergis Otluoğlu Akoğlu,(4-)",Nadim Güç,"Uraz Kaygılaroğlu,Cemre Baysel,Asude Kalebek",Güldiyar Tanrıdağlı,1,9,Onur Güvenatam,İstanbul,?,125 dakika,OGM Pictures,Star TV,?,Stereo,2 Kasım 2023 - günümüz,Devam ediyor,1,1,1,1
116,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
117,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
118,Romantik komedi,?,Halil Tekeş,Emre Bahadır Çırakoğlu,"Başak Gümülcinelioğlu,Çağrı Çıtanak",Buğra Şişman,1,8,Hülya Sepken,İstanbul,?,15 dakika,"PH Yapım,BabyMall",?,BluTV,?,21 Mart 2023,Yayımlandı,0,0,0,0
119,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
120,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
121,"Dram,Komedi",?,"Meriç Acemi,(1-8),Çağla Kızılelma,(9-),Yılmaz Şahin,(9-),[1]",Çağrı Bayrak,"Hilal Altınbilek,Onur Tuna,Yiğit Özşener,Serkan Keskin,Nesrin Cavadzade,Sumru Yavrucuk",Güldiyar Tanrıdağlı,1,9,Kerem Çatay,"İstanbul,İzmir",?,120 dakika,Ay Yapım,FOX,?,Stereo,1 Kasım 2023 - günümüz,Devam ediyor,1,1,1,1
122,"Macera,Fantastik,Dram","Şah-ı Mar,–Emine Buzkan Kaynak,[1]",Pınar Bulut,"Umur Turagay,Bertan Başaran","Serenay Sarıkaya,Burak Deniz",Hakan Özer,1,8,"Timur Savcı,Burak Sağyaşar","Adana,Tarsus,Datça",Yon Thomas,52 dakika,Tims&B Productions,?,Netflix,?,20 Ocak 2023 - günümüz,Sezon arası,0,0,0,0
123,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
124,Aksiyon,?,"İbrahim Elma,[1],Kemal Çelik",Ozan Uzunoğlu,"Furkan Palalı,Pelin Karahan,Eren Hacısalihoğlu,Ceyda Ateş",?,1,10,İbrahim Elma,?,?,?,Medyafikir Kulübü,?,tabii,?,7 Mayıs 2023,Yayımlandı,0,0,0,0
125,Dram,"Without Family,–Shinji Nojima","Pınar Bulut,(1-10),Onur Koralp,(1-13),Elif Benan Tüfekçi,(11-13),Mehmet Çetin Taşçı,(11-13)",Volkan Keskin,"İsmail Hacıoğlu,Sümeyye Aydoğan,Elif Kurtaran,Tarık Papuççuoğlu",Aytekin Ataş,2,13,Asena Bülbüloğlu,İstanbul,?,140 dakika,MF Yapım,FOX,?,Stereo,10 Ocak 2023 - 24 Haziran 2023,Yayından kaldırıldı,1,1,1,1
126,Dram,?,"Rana Mamatlıoğlu,Bekir Baran Sıtkı",Cem Karcı,"Çağatay Ulusoy,Salih Bademci,Şifanur Gül",Fırat Yükselir,3,23,Onur Güvenatam,"İstanbul,Kırklareli",Veysel Tekşahin,40 dakika,OGM Pictures,?,Netflix,?,2 Mayıs 2023 - 3 Kasım 2023,Sona erdi,0,0,0,0
127,"Dram,Aksiyon",?,Gökhan Horzum,"Yağız Alp Akaydın,Emre Aybek","Şevket Çoruh,Timuçin Esen,Genco Özak",Atakan Ilgazdağ,1,7,"Saner Ayar,Ömer Durak","Bodrum,,,Muğla",?,140 dakika,"O3 Medya,Same Film",FOX,?,Stereo,11 Nisan 2023 - 6 Haziran 2023,Yayından kaldırıldı,0,0,0,0
128,Macera,?,"Selin Arapkirli,Özgür Ağaoğlu",Şevki Es,"Çağan Efe Ak,Leya Kırşan,Tuana Naz Tiryaki,Cemrehan Karakaş,Yağız Kılınç,Deniz Erayvaz,Berat Efe Parlar",?,1,10,Elif Hamamcı,?,Ferhat Ayan,45-60 dakika,Fotoroman Film,?,tabii,?,"7 Mayıs 2023,(,2023-05-07,),- günümüz",Sezon arası,0,0,0,0
129,"Macera,Dram,Aksiyon",?,Ben Schiffer,Niels Arden Oplev,"Haluk Bilginer,Yasemin Kay Allen,Ethan Kai",?,1,6,"Kerem Çatay,Marc Helwig,Bill Block,Claire Sowerby-Sheppard",?,?,48-63 dakika,"Ay Yapım,ViacomCBS,Miramax",?,"Paramount+,TV+",?,15 Aralık 2023 - günümüz,Yayında,0,0,0,0
130,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
131,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0
132,Dram,?,"Deniz Akçay,(1),Armağan Gülşahin,(1, 5-13),Gökhan Atasoy,(1),Mahinur Ergun,(2-4),Yusuf Reha Alp,(2-4),Melih Çam,(2-4),Ayberk Çınar,(9-24),Aslı Gönülay,(9-24),Simge Ayvazoğlu,(9-24)",Deniz Çelebi Dikilitaş,"Nurgül Yeşilçay,Selim Bayraktar,Rabia Soytürk,Emre Kıvılcım,Bennu Yıldırımlar",Güldiyar Tanrıdağlı,1,24,Gül Oğuz,İstanbul,?,140 dakika,Most Production,Kanal D,?,Stereo,27 Şubat 2023 - 21 Ağustos 2023,Sona erdi,1,1,1,1
